sales_id,product_id,store_id,product_name,brand,category,volume_ml,alcohol_percentage,store_name,city,state,region,store_type,sales_date,quantity_sold,unit_price,total_sales
542,107,130,Ciroc Later,Ciroc,Beer,1000,29.47,Gross Inc,Lake Christianport,WI,West,Wholesale,2025-05-01,44,20.86,917.84
543,110,106,Smirnoff Between,Smirnoff,Vodka,750,6.62,Villa-Ritter,Websterside,DE,Midwest,Wholesale,2025-05-08,41,29.19,1196.79
544,110,141,Smirnoff Mission,Smirnoff,Whisky,750,10.78,Duarte-Callahan,East Alejandroton,PW,Northeast,Retail,2025-04-17,21,90.39,1898.19
545,110,124,Smirnoff Whatever,Smirnoff,Rum,1000,7.96,Martin-Khan,South Haley,GU,South,Retail,2025-04-11,2,16.3,32.6
546,104,135,Captain Morgan Stand,Captain,Vodka,500,39.19,"Pennington, West and Hughes",Port Rickyview,AK,West,Retail,2025-04-13,44,57.1,2512.4
547,107,131,Don Julio Whether,Don,Whisky,1000,5.8,Wells PLC,Lake Manuelberg,NC,West,Retail,2025-04-10,16,19.41,310.56
548,106,121,Smirnoff Want,Smirnoff,Gin,1000,35.37,"Smith, Sampson and Mcdonald",West Kristentown,TN,Southeast,Wholesale,2025-04-25,33,70.11,2313.63
549,105,145,Don Julio Tough,Don,Gin,1000,13.55,"Becker, Morales and Mckay",Brandonland,OK,West,Retail,2025-04-25,33,76.44,2522.52
550,103,124,Ciroc Concern,Ciroc,Rum,750,4.95,"Sullivan, Jordan and Brown",West Joyce,MI,Midwest,Wholesale,2025-05-16,42,74.1,3112.2
551,105,109,Smirnoff Purpose,Smirnoff,Gin,750,30.48,"Johnson, Schultz and Mercado",Matthewmouth,CT,West,Retail,2025-04-09,5,74.72,373.6
552,105,104,Ciroc Ago,Ciroc,Liqueur,700,17.33,Roach-Flynn,Andreaburgh,LA,South,Wholesale,2025-05-11,11,48.1,529.1
553,105,123,Tanqueray Professor,Tanqueray,Beer,700,38.73,Brandt and Sons,Ricardoside,MN,Southeast,Wholesale,2025-03-25,46,31.93,1468.78
554,108,145,Ciroc Cause,Ciroc,Vodka,750,32.25,Barber-Dixon,West Mark,IA,Midwest,Wholesale,2025-04-08,14,64.13,897.82
555,106,112,Ciroc Sing,Ciroc,Gin,700,44.82,Henry LLC,Ericland,NJ,Midwest,Wholesale,2025-05-09,18,52.3,941.4
556,107,130,Captain Morgan Manage,Captain,Vodka,700,29.81,Beck-Myers,Johnsonbury,DE,Southeast,Wholesale,2025-04-25,45,44.66,2009.7
557,106,127,Captain Morgan Some,Captain,Tequila,1000,24.31,Johnston-Kelley,West Teresa,SC,Northeast,Wholesale,2025-05-05,25,78.76,1969.0
558,102,134,Ciroc Could,Ciroc,Beer,700,25.45,Zimmerman-White,Mortonstad,KY,Northeast,Wholesale,2025-05-05,37,96.32,3563.84
559,102,148,Smirnoff All,Smirnoff,Tequila,500,21.88,"Smith, Garcia and Wright",New Christopher,CO,West,Retail,2025-04-23,40,32.03,1281.2
560,104,126,Ciroc Finish,Ciroc,Vodka,700,22.78,"Nichols, Pineda and Wood",Port Lindsay,MS,South,Wholesale,2025-05-18,3,73.55,220.65
561,104,149,Baileys President,Baileys,Liqueur,1000,13.26,Montes-Newman,Butlerburgh,ID,Northeast,Retail,2025-04-15,23,44.3,1018.9
562,101,123,Baileys Role,Baileys,Tequila,1000,6.17,Gutierrez Inc,Bradleyhaven,MO,Southeast,Wholesale,2025-04-16,11,15.05,165.55
563,106,150,Don Julio Onto,Don,Beer,750,14.99,Armstrong Group,Matthewshire,CO,Midwest,Retail,2025-04-11,49,90.98,4458.02
564,110,141,Johnnie Walker Lose,Johnnie,Vodka,750,12.43,"Meadows, Burns and Castillo",Fitzgeraldbury,AR,Southeast,Retail,2025-04-29,46,79.87,3674.02
565,103,126,Tanqueray Travel,Tanqueray,Whisky,500,27.05,"Rodriguez, Murphy and Garza",Kimberlymouth,ID,Midwest,Retail,2025-04-25,12,43.15,517.8
566,108,124,Don Julio Language,Don,Vodka,700,12.82,Johnson-Jensen,Cynthiaborough,CT,Northeast,Wholesale,2025-05-20,24,50.93,1222.32
567,102,141,Captain Morgan Number,Captain,Whisky,500,25.06,Parker LLC,Franciscoport,PA,South,Retail,2025-03-24,13,34.51,448.63
568,105,120,Johnnie Walker Blood,Johnnie,Tequila,700,25.67,"Mitchell, Robinson and Moreno",East Steven,VT,Midwest,Retail,2025-05-16,20,82.34,1646.8
569,101,103,Ciroc Cause,Ciroc,Liqueur,1000,31.39,"Davidson, Alexander and Cooper",West James,KS,Northeast,Wholesale,2025-04-19,12,8.63,103.56
570,110,133,Smirnoff Knowledge,Smirnoff,Rum,1000,44.59,Scott Inc,West Jasmineside,NJ,Southeast,Wholesale,2025-03-23,31,6.25,193.75
571,103,145,Baileys Member,Baileys,Gin,700,14.5,Marshall Inc,North Diana,OK,Northeast,Wholesale,2025-04-06,11,92.83,1021.13
572,105,140,Captain Morgan Sport,Captain,Beer,1000,16.62,"Barber, Hood and Leonard",Lake Cathyville,SC,Northeast,Retail,2025-05-08,7,82.7,578.9
573,105,106,Baileys Big,Baileys,Tequila,700,43.37,Graves-Carey,North Caseyhaven,AL,Southeast,Wholesale,2025-05-08,35,80.21,2807.35
574,106,109,Ciroc Watch,Ciroc,Vodka,750,21.04,Herrera LLC,North Kenneth,PW,Northeast,Retail,2025-04-15,3,38.4,115.2
575,110,118,Captain Morgan Southern,Captain,Vodka,750,37.74,Murray PLC,New Sierra,KS,Northeast,Retail,2025-04-02,1,89.92,89.92
576,110,139,Guinness Least,Guinness,Liqueur,500,7.54,Acosta Inc,Andrewhaven,IN,Midwest,Retail,2025-05-06,35,94.48,3306.8
577,105,141,Johnnie Walker Type,Johnnie,Gin,750,32.56,Jones-Weiss,Port Steven,MI,West,Wholesale,2025-05-16,31,80.98,2510.38
578,106,138,Guinness Strategy,Guinness,Vodka,500,40.98,"Cuevas, Mcknight and Wilson",Jimmyview,PA,Midwest,Retail,2025-04-09,50,65.48,3274.0
579,102,104,Captain Morgan Quality,Captain,Whisky,500,13.83,Carpenter-Scott,Johnside,FM,Midwest,Retail,2025-04-11,23,27.9,641.7
580,104,145,Guinness Watch,Guinness,Vodka,750,27.24,Greene-Lamb,Lake Peter,AS,South,Retail,2025-05-16,15,9.61,144.15
581,101,118,Tanqueray Hair,Tanqueray,Gin,700,32.33,Smith-Wallace,Maryport,CT,Northeast,Wholesale,2025-05-11,10,74.69,746.9
582,108,143,Johnnie Walker Amount,Johnnie,Liqueur,750,42.98,Long-James,West Kennethtown,WI,South,Retail,2025-04-06,9,38.39,345.51
583,105,120,Smirnoff Across,Smirnoff,Rum,500,14.12,Walker and Sons,West Madeline,ID,Northeast,Retail,2025-05-16,24,84.02,2016.48
584,106,113,Ciroc Wind,Ciroc,Vodka,1000,15.63,"Ramos, Fisher and Harrington",East Allison,ME,Southeast,Retail,2025-04-09,28,53.77,1505.56
585,107,103,Smirnoff Side,Smirnoff,Gin,750,13.68,Adams Group,Port Phillipfort,VT,Southeast,Retail,2025-05-03,8,58.38,467.04
586,101,145,Captain Morgan To,Captain,Whisky,750,42.03,"Morales, Friedman and Cooper",Lake Juliaberg,KS,Southeast,Retail,2025-05-01,19,80.59,1531.21
587,110,125,Johnnie Walker Station,Johnnie,Gin,750,21.32,"Hebert, Brooks and Bryan",Port Thomas,MI,Southeast,Wholesale,2025-04-09,10,43.5,435.0
588,108,112,Captain Morgan Truth,Captain,Gin,700,27.66,Carroll-Blevins,Zavalaburgh,PW,South,Retail,2025-03-25,35,95.86,3355.1
589,102,127,Johnnie Walker Senior,Johnnie,Rum,1000,22.69,Schneider Ltd,Mendozaport,NY,Midwest,Wholesale,2025-04-16,31,37.05,1148.55
590,104,110,Smirnoff Cover,Smirnoff,Liqueur,1000,18.36,Wilson-Long,New Leslieburgh,KS,South,Wholesale,2025-04-03,36,85.23,3068.28
591,101,117,Johnnie Walker Clearly,Johnnie,Tequila,700,10.08,Wilson Inc,Port Kathy,NV,Midwest,Wholesale,2025-05-16,17,25.31,430.27
592,105,140,Don Julio Big,Don,Rum,750,14.66,Swanson-Stewart,Burtonbury,AK,Southeast,Retail,2025-04-09,47,28.15,1323.05
593,102,131,Tanqueray Believe,Tanqueray,Liqueur,1000,37.42,Fowler-Holmes,Jimenezstad,KS,West,Retail,2025-03-25,19,86.54,1644.26
594,103,121,Captain Morgan Environment,Captain,Tequila,700,44.93,Rosales Ltd,East Sethfurt,DE,South,Retail,2025-05-05,42,23.81,1000.02
595,110,142,Captain Morgan Much,Captain,Whisky,750,22.02,Johnson-Stokes,Carrport,ID,Midwest,Retail,2025-05-04,37,61.94,2291.78
596,102,141,Tanqueray Read,Tanqueray,Whisky,700,39.53,Shaffer Inc,Monicafurt,WV,South,Retail,2025-05-11,34,65.33,2221.22
597,105,138,Don Julio Team,Don,Vodka,1000,38.78,Hernandez Inc,North Susan,MH,Southeast,Wholesale,2025-04-02,36,24.4,878.4
598,101,115,Smirnoff Understand,Smirnoff,Liqueur,1000,40.54,Barker LLC,Matthewston,MA,South,Retail,2025-04-05,8,29.0,232.0
599,109,115,Smirnoff Seem,Smirnoff,Tequila,500,14.44,Ayers Inc,Andrewfurt,SC,West,Wholesale,2025-03-26,24,89.71,2153.04
600,110,101,Ciroc Kid,Ciroc,Vodka,500,38.13,"Robertson, Austin and Ramirez",New Alexis,SC,South,Retail,2025-05-06,15,62.05,930.75
601,102,146,Johnnie Walker Again,Johnnie,Beer,750,8.53,Carter-Webb,Martinezshire,PW,South,Wholesale,2025-04-03,47,12.11,569.17
602,102,120,Guinness Live,Guinness,Vodka,500,33.15,"Shelton, Mccoy and Lopez",North Anthony,DC,Northeast,Retail,2025-04-22,31,39.32,1218.92
603,101,134,Captain Morgan Head,Captain,Rum,750,4.98,"Nixon, Thomas and Mckenzie",Duncanberg,MD,South,Wholesale,2025-04-21,19,64.34,1222.46
604,102,143,Baileys Adult,Baileys,Gin,750,5.12,Ball LLC,Port Mason,PW,South,Retail,2025-04-11,23,66.82,1536.86
605,110,103,Tanqueray Window,Tanqueray,Whisky,500,18.7,Caldwell-Ramos,Walkertown,NY,Midwest,Wholesale,2025-05-08,49,68.67,3364.83
606,101,110,Ciroc Majority,Ciroc,Beer,700,12.47,"Lee, Richardson and Smith",Brettfurt,PW,Southeast,Retail,2025-04-09,30,65.49,1964.7
607,110,126,Johnnie Walker Game,Johnnie,Beer,750,5.41,"Townsend, Gregory and Allison",New Timothy,IN,South,Retail,2025-04-03,50,6.78,339.0
608,105,138,Guinness Recognize,Guinness,Gin,500,36.52,Henry-Vaughn,Paulberg,NE,South,Wholesale,2025-04-10,24,48.65,1167.6
609,108,107,Ciroc Its,Ciroc,Liqueur,500,19.1,"Richardson, Jones and Patterson",Dyerville,SC,Southeast,Retail,2025-04-02,23,20.28,466.44
610,106,112,Baileys Guy,Baileys,Rum,500,12.42,Lucas Group,New Victor,AS,Midwest,Retail,2025-04-23,35,54.52,1908.2
611,101,114,Tanqueray Hard,Tanqueray,Tequila,1000,13.82,Scott Group,Lake Justinport,NM,Southeast,Wholesale,2025-05-02,32,62.49,1999.68
612,102,130,Ciroc Mean,Ciroc,Whisky,700,41.53,Francis-Sparks,Jasonside,NY,West,Wholesale,2025-03-27,10,92.49,924.9
613,110,150,Guinness Rate,Guinness,Beer,500,15.59,"Sullivan, Daniels and Rowe",Millerville,AZ,South,Retail,2025-05-03,29,17.54,508.66
614,103,124,Don Julio Maintain,Don,Liqueur,500,10.31,"Brooks, Kerr and Green",Richardsonberg,GA,South,Retail,2025-03-31,14,61.52,861.28
615,105,138,Guinness Make,Guinness,Gin,1000,34.67,Wise-Roberson,Port Randyville,PW,Midwest,Wholesale,2025-04-21,38,24.09,915.42
616,108,125,Johnnie Walker Industry,Johnnie,Whisky,750,21.33,"Lowe, Watson and Hernandez",Michealtown,MS,Northeast,Retail,2025-03-24,3,67.31,201.93
617,105,101,Baileys Now,Baileys,Whisky,1000,10.66,"Mcdonald, Doyle and Rios",Masonport,HI,Southeast,Retail,2025-03-29,1,93.27,93.27
618,104,141,Baileys Yourself,Baileys,Tequila,1000,39.05,"Clark, Boyd and Underwood",Mcdonaldland,NJ,Southeast,Retail,2025-04-24,42,6.18,259.56
619,107,122,Don Julio Prove,Don,Rum,500,36.9,Mcconnell-May,North Rebecca,NJ,Southeast,Wholesale,2025-04-11,27,87.98,2375.46
620,104,104,Ciroc Represent,Ciroc,Whisky,1000,27.83,Mckee-Knight,Port Donaldside,OH,South,Retail,2025-04-25,11,90.74,998.14
621,110,115,Johnnie Walker Couple,Johnnie,Rum,750,44.8,"Cunningham, Hill and Diaz",Stevenport,NY,Northeast,Retail,2025-03-24,30,29.96,898.8
622,106,117,Guinness Approach,Guinness,Beer,700,40.37,Moreno-Dixon,Gravesfurt,ND,Northeast,Wholesale,2025-03-24,36,10.76,387.36
623,107,105,Don Julio Southern,Don,Tequila,700,14.12,Walker PLC,Jasonburgh,MO,Midwest,Wholesale,2025-05-12,2,40.32,80.64
624,104,116,Captain Morgan Require,Captain,Gin,1000,38.34,Hendrix-Gonzalez,Johnnyborough,NV,Midwest,Wholesale,2025-04-24,6,40.71,244.26
625,110,118,Don Julio What,Don,Rum,500,9.66,Davis-Lewis,Port Matthewstad,ID,Midwest,Wholesale,2025-05-18,49,20.79,1018.71
626,105,111,Ciroc Heavy,Ciroc,Beer,1000,42.54,"Lewis, Palmer and Jordan",Jenniferburgh,LA,Southeast,Retail,2025-04-02,32,74.36,2379.52
627,101,123,Smirnoff Turn,Smirnoff,Beer,700,12.02,Dickerson-Salazar,Webbfurt,GA,South,Wholesale,2025-04-29,37,65.87,2437.19
628,108,145,Johnnie Walker Win,Johnnie,Gin,500,17.77,Vega Group,East Gregory,DE,South,Wholesale,2025-03-26,40,94.87,3794.8
629,110,104,Guinness Free,Guinness,Beer,700,14.05,Miller LLC,East Patriciaside,AK,Midwest,Wholesale,2025-04-06,11,26.29,289.19
630,109,103,Tanqueray Election,Tanqueray,Beer,1000,36.99,Olson-White,Richardsville,ND,West,Wholesale,2025-04-28,12,82.43,989.16
631,106,147,Captain Morgan Eat,Captain,Rum,1000,17.26,Cabrera and Sons,East Laurafort,CA,Southeast,Wholesale,2025-05-18,11,87.45,961.95
632,106,140,Ciroc No,Ciroc,Gin,750,14.54,"Fisher, Myers and Casey",New Antoniotown,DC,Southeast,Wholesale,2025-03-22,19,32.46,616.74
633,103,137,Johnnie Walker Or,Johnnie,Whisky,500,17.84,Weeks and Sons,Nunezbury,KS,Northeast,Wholesale,2025-05-03,21,56.79,1192.59
634,107,115,Captain Morgan Court,Captain,Liqueur,750,16.42,"Stewart, Parsons and Cruz",East Joseph,NC,West,Wholesale,2025-04-18,37,78.29,2896.73
635,106,116,Johnnie Walker Unit,Johnnie,Whisky,1000,42.25,"Walsh, Hughes and Smith",North Davidshire,ME,Northeast,Retail,2025-05-02,19,26.31,499.89
636,106,109,Captain Morgan Arm,Captain,Liqueur,1000,30.97,"Fisher, Williams and Bates",Johnmouth,PA,South,Retail,2025-05-10,13,5.27,68.51
637,104,118,Guinness Than,Guinness,Gin,1000,43.43,"Taylor, Armstrong and Massey",Hoffmanview,ID,Northeast,Wholesale,2025-04-27,17,7.73,131.41
638,105,144,Captain Morgan Their,Captain,Vodka,1000,31.3,Bowman-Robinson,East Andrew,SC,Southeast,Wholesale,2025-04-21,22,57.28,1260.16
639,109,124,Baileys System,Baileys,Whisky,750,40.79,Mitchell-Mitchell,Brittanyland,SC,Midwest,Wholesale,2025-04-26,17,75.39,1281.63
640,104,139,Johnnie Walker Argue,Johnnie,Liqueur,750,32.0,Medina Ltd,Thomashaven,CT,West,Wholesale,2025-04-12,4,97.56,390.24
641,104,143,Guinness Meeting,Guinness,Whisky,500,42.61,Khan-Benson,South Mark,ID,Midwest,Retail,2025-05-04,20,79.24,1584.8
642,102,110,Guinness Purpose,Guinness,Liqueur,500,20.26,Diaz Ltd,Scotthaven,MN,West,Retail,2025-05-14,13,8.5,110.5
643,103,148,Ciroc Develop,Ciroc,Beer,700,38.02,Chase-Watts,Torresland,NV,South,Retail,2025-04-21,44,62.5,2750.0
644,101,114,Smirnoff Sign,Smirnoff,Whisky,500,28.91,Miller and Sons,West Mauriceview,LA,South,Retail,2025-04-05,47,50.86,2390.42
645,109,101,Baileys Professional,Baileys,Beer,750,18.27,Randolph-Morton,Petersland,VT,South,Retail,2025-05-08,35,61.11,2138.85
646,107,143,Ciroc Their,Ciroc,Rum,1000,43.67,Joyce PLC,Jeffreyview,WA,Southeast,Retail,2025-04-16,48,12.9,619.2
647,108,114,Guinness Resource,Guinness,Gin,1000,8.67,"Williams, Richardson and Clark",North Kristophershire,IN,Midwest,Retail,2025-04-20,2,88.83,177.66
648,102,138,Johnnie Walker Nice,Johnnie,Rum,750,4.26,"Davies, Fields and Mccall",South Josephburgh,CT,Northeast,Retail,2025-04-07,17,16.45,279.65
649,107,137,Johnnie Walker Hold,Johnnie,Rum,500,23.13,"Nicholson, Bryant and Ortiz",New Stephanie,NY,South,Retail,2025-04-25,32,33.12,1059.84
650,102,140,Baileys Cell,Baileys,Tequila,700,8.98,Davis-Chavez,Stewartstad,OR,South,Retail,2025-04-10,5,27.98,139.9
651,105,136,Guinness Spring,Guinness,Gin,1000,20.7,Barnes-Brown,Charlesville,OH,Southeast,Retail,2025-03-27,10,85.31,853.1
652,101,126,Ciroc Executive,Ciroc,Liqueur,750,8.43,"Greene, Flores and Sanchez",Mirandaview,ME,Southeast,Wholesale,2025-05-08,40,35.95,1438.0
653,107,135,Don Julio Look,Don,Beer,700,10.94,Kirk-Molina,New Christopher,WA,Southeast,Wholesale,2025-05-07,33,66.31,2188.23
654,102,118,Guinness Place,Guinness,Rum,700,34.03,Lee Inc,Port Tylerfurt,NY,Midwest,Retail,2025-05-18,16,51.99,831.84
655,106,117,Baileys Set,Baileys,Gin,1000,7.74,Buchanan PLC,Olivertown,HI,West,Retail,2025-04-27,12,20.35,244.2
656,105,130,Baileys Just,Baileys,Beer,700,33.06,"Perry, Galvan and Wilson",Stephaniehaven,MD,South,Wholesale,2025-03-31,15,78.86,1182.9
657,103,148,Ciroc Go,Ciroc,Gin,500,44.56,Stanley-Yoder,West Erik,NY,Northeast,Retail,2025-04-15,30,35.2,1056.0
658,106,114,Johnnie Walker Wide,Johnnie,Vodka,1000,11.61,Jennings-Williams,Millertown,PA,Southeast,Retail,2025-05-19,21,20.25,425.25
659,106,105,Johnnie Walker Above,Johnnie,Tequila,700,13.03,"Jones, Grant and Thompson",Karlborough,OR,South,Retail,2025-04-22,42,92.67,3892.14
660,102,125,Don Julio Get,Don,Beer,700,5.41,Edwards-Mccormick,Davisfurt,HI,Midwest,Wholesale,2025-04-09,45,85.41,3843.45
661,109,125,Don Julio Cost,Don,Beer,1000,8.09,Cook-Johnson,Bennettberg,MT,Northeast,Wholesale,2025-04-17,49,97.05,4755.45
662,106,103,Johnnie Walker Them,Johnnie,Liqueur,750,23.31,"Doyle, Moore and Ritter",Robertside,CT,Northeast,Wholesale,2025-04-21,3,86.3,258.9
663,103,143,Guinness Respond,Guinness,Liqueur,750,4.6,Dean Group,Myersfurt,VI,South,Wholesale,2025-03-25,46,18.34,843.64
664,102,121,Don Julio Art,Don,Gin,1000,26.19,"Hubbard, Greene and Downs",Port Gregory,AK,Midwest,Wholesale,2025-03-27,17,59.82,1016.94
665,103,125,Ciroc Gas,Ciroc,Gin,500,13.2,Thompson-Moore,Laurenshire,VA,West,Wholesale,2025-04-08,14,26.13,365.82
666,101,104,Captain Morgan Cultural,Captain,Liqueur,700,13.59,Crosby LLC,West Matthew,CT,Southeast,Wholesale,2025-04-13,14,96.1,1345.4
667,102,128,Ciroc Speech,Ciroc,Tequila,500,19.69,Martinez PLC,South Annashire,VT,Southeast,Retail,2025-04-18,39,61.57,2401.23
668,107,135,Guinness Allow,Guinness,Gin,500,22.88,Estes LLC,Cristinamouth,MP,Northeast,Wholesale,2025-03-23,30,92.73,2781.9
669,108,123,Captain Morgan Television,Captain,Liqueur,500,10.65,Miller-Prince,Rachelshire,MP,West,Retail,2025-04-11,40,77.65,3106.0
670,102,130,Captain Morgan Low,Captain,Beer,700,22.96,Mcknight Inc,Rachaelburgh,GU,Midwest,Wholesale,2025-04-09,1,10.97,10.97
671,101,133,Johnnie Walker Yourself,Johnnie,Rum,500,15.46,Garcia-Cooley,Marcusville,IA,West,Retail,2025-05-15,50,8.97,448.5
672,106,137,Johnnie Walker Impact,Johnnie,Whisky,500,14.77,"Hawkins, Tran and Pugh",Smithberg,OH,Northeast,Wholesale,2025-05-19,41,64.74,2654.34
673,101,137,Smirnoff Wrong,Smirnoff,Liqueur,500,30.99,"Bass, Douglas and Kennedy",Lake Angelaburgh,FL,Northeast,Wholesale,2025-04-04,15,51.03,765.45
674,110,124,Johnnie Walker Teacher,Johnnie,Vodka,700,13.08,Taylor-Prince,Mccarthyview,SD,Southeast,Wholesale,2025-04-19,43,81.93,3522.99
675,110,103,Johnnie Walker Low,Johnnie,Tequila,750,8.56,Mack-Davis,Graveston,ME,South,Wholesale,2025-04-15,48,85.31,4094.88
676,107,142,Johnnie Walker Conference,Johnnie,Vodka,1000,25.94,Williams-Abbott,East Kristina,PA,Northeast,Wholesale,2025-04-18,48,96.51,4632.48
677,108,113,Ciroc Smile,Ciroc,Tequila,700,43.01,Thomas-Harris,Timothyton,ID,West,Retail,2025-05-07,35,37.51,1312.85
678,102,116,Guinness Wide,Guinness,Gin,700,21.59,"Morris, Archer and Taylor",Amyborough,IA,West,Wholesale,2025-05-04,31,97.0,3007.0
679,104,146,Johnnie Walker Civil,Johnnie,Gin,500,26.63,Fleming LLC,Knoxshire,AS,West,Retail,2025-04-09,20,16.45,329.0
680,108,126,Ciroc Machine,Ciroc,Vodka,1000,13.43,Pratt-Gardner,Kimberlyton,AR,Southeast,Retail,2025-05-19,43,36.65,1575.95
681,102,142,Smirnoff Cold,Smirnoff,Rum,1000,10.96,Nielsen-Johnson,Holderbury,AS,South,Wholesale,2025-03-31,20,7.77,155.4
682,109,140,Tanqueray Area,Tanqueray,Liqueur,1000,43.87,Sparks and Sons,Miguelburgh,DC,Northeast,Retail,2025-04-30,15,53.76,806.4
683,110,127,Captain Morgan Improve,Captain,Rum,500,27.49,Larsen-Macias,West Brian,OR,West,Wholesale,2025-04-03,41,89.78,3680.98
684,101,101,Tanqueray Religious,Tanqueray,Whisky,750,34.29,Henderson-White,Port James,MH,West,Retail,2025-04-01,27,80.88,2183.76
685,105,146,Baileys Election,Baileys,Whisky,700,13.94,Rojas-Berry,Cherylland,CA,Midwest,Wholesale,2025-04-27,10,68.09,680.9
686,101,131,Baileys Game,Baileys,Whisky,500,22.77,Wilson-Lamb,East Paulland,MT,Northeast,Retail,2025-05-06,27,80.11,2162.97
687,110,134,Ciroc Professional,Ciroc,Rum,750,22.78,Palmer-Kent,Christopherbury,GU,West,Retail,2025-05-14,32,78.05,2497.6
688,103,139,Captain Morgan Section,Captain,Tequila,500,15.81,Martinez-Jones,New Kristi,TX,Midwest,Retail,2025-04-15,45,53.54,2409.3
689,104,147,Tanqueray Gas,Tanqueray,Gin,500,17.65,Page Ltd,Sanfordland,ID,South,Retail,2025-05-10,32,33.74,1079.68
690,107,114,Don Julio Enough,Don,Gin,500,31.19,Thompson-Cabrera,Brandontown,ID,Southeast,Wholesale,2025-04-17,16,75.0,1200.0
691,101,116,Don Julio Admit,Don,Rum,700,6.96,Jackson-Warren,North Elizabethmouth,WY,South,Wholesale,2025-05-04,1,30.5,30.5
692,110,144,Captain Morgan Response,Captain,Tequila,500,19.34,Roth Ltd,Floydbury,ME,Midwest,Retail,2025-03-24,4,13.81,55.24
693,103,150,Ciroc Line,Ciroc,Vodka,500,15.03,Frazier Group,Lake Craig,WA,West,Retail,2025-04-17,47,53.84,2530.48
694,104,140,Guinness Anyone,Guinness,Rum,500,38.96,Butler PLC,Port Darlenemouth,OH,South,Retail,2025-04-11,42,52.84,2219.28
695,105,135,Johnnie Walker Night,Johnnie,Gin,700,22.6,White Inc,Jamesburgh,GA,Northeast,Wholesale,2025-04-04,7,24.98,174.86
696,108,138,Captain Morgan Today,Captain,Rum,500,14.46,"Taylor, Miller and Dudley",East Stephanieton,AS,South,Retail,2025-03-30,23,67.19,1545.37
697,109,125,Tanqueray Make,Tanqueray,Gin,750,38.2,"Copeland, Smith and Winters",Lake Andrewtown,AS,South,Retail,2025-04-30,39,51.93,2025.27
698,106,147,Johnnie Walker Growth,Johnnie,Liqueur,750,5.95,Good-Spencer,Crystalview,MN,South,Wholesale,2025-05-14,50,84.69,4234.5
699,101,124,Tanqueray Method,Tanqueray,Liqueur,1000,11.6,Gonzalez-Smith,Richardtown,VT,West,Retail,2025-04-23,32,38.68,1237.76
700,106,143,Tanqueray Establish,Tanqueray,Tequila,1000,29.73,Haynes and Sons,East Zacharyville,NC,West,Retail,2025-04-05,13,8.06,104.78
701,102,108,Don Julio Both,Don,Vodka,700,9.28,"Gonzalez, Turner and Flynn",New Danieltown,NE,West,Wholesale,2025-05-16,12,22.27,267.24
702,105,148,Guinness Many,Guinness,Beer,700,12.6,Lam and Sons,East Vincent,PA,Southeast,Wholesale,2025-04-26,24,92.11,2210.64
703,109,112,Tanqueray Art,Tanqueray,Tequila,700,37.37,Flores-Patel,Port Briannaburgh,MD,South,Wholesale,2025-03-28,10,13.33,133.3
704,103,115,Tanqueray Health,Tanqueray,Liqueur,500,17.27,Mitchell-Thompson,Wallacefort,AR,Southeast,Wholesale,2025-04-29,24,34.13,819.12
705,108,103,Don Julio Money,Don,Vodka,500,23.8,Meyers Group,East Michael,GU,West,Retail,2025-04-11,36,89.55,3223.8
706,106,118,Ciroc Everyone,Ciroc,Tequila,700,36.75,Perry Ltd,Martinport,AL,Northeast,Wholesale,2025-04-14,33,57.97,1913.01
707,108,111,Captain Morgan General,Captain,Rum,750,19.49,"Moran, Copeland and Ramos",Lake James,CA,Southeast,Wholesale,2025-04-24,36,51.57,1856.52
708,104,110,Baileys Someone,Baileys,Whisky,500,25.58,Young-Johnson,Lake Joseph,MH,South,Retail,2025-04-03,4,24.06,96.24
709,102,103,Tanqueray Exist,Tanqueray,Rum,1000,36.99,Sellers-Cook,Loriside,RI,Southeast,Wholesale,2025-04-21,9,60.11,540.99
710,109,149,Don Julio During,Don,Rum,750,41.5,Davis-Avila,Lake Brandon,DE,Northeast,Retail,2025-03-25,24,50.35,1208.4
711,106,145,Smirnoff Thousand,Smirnoff,Whisky,500,36.95,"Hawkins, Welch and Holmes",Jessicaburgh,AZ,Midwest,Retail,2025-05-02,34,23.89,812.26
712,110,111,Ciroc Pull,Ciroc,Tequila,750,44.67,"Wright, Weber and Knight",Dennishaven,MI,Midwest,Wholesale,2025-05-05,21,85.58,1797.18
713,105,144,Captain Morgan Mention,Captain,Vodka,1000,16.75,Holmes Inc,East Kathymouth,ID,Southeast,Wholesale,2025-04-22,5,54.09,270.45
714,108,127,Captain Morgan Exist,Captain,Vodka,700,9.88,"Hickman, Ross and Perry",South Robert,VI,South,Retail,2025-04-19,11,16.16,177.76
715,109,120,Smirnoff Much,Smirnoff,Liqueur,750,11.77,Guerrero-Vargas,Normanland,MI,Northeast,Retail,2025-03-24,31,39.92,1237.52
716,101,113,Johnnie Walker Person,Johnnie,Vodka,500,30.29,Hicks-Reynolds,Jonesside,PW,Midwest,Retail,2025-05-18,6,80.97,485.82
717,110,140,Don Julio Well,Don,Gin,750,7.1,Li-Duncan,New Samuel,AL,Northeast,Retail,2025-03-22,32,88.4,2828.8
718,105,125,Guinness Way,Guinness,Whisky,500,30.39,"Hopkins, Hall and Rodriguez",North Amytown,MO,Midwest,Retail,2025-03-22,21,78.88,1656.48
